month,store_id,product_id,sales_quantity,sales_value,discount
01/02/2022,3,26,1808,4592.32,0
01/02/2022,14,26,125,317.5,0
01/02/2022,15,26,9007,22877.78,667.216
01/02/2022,4,26,1609,4086.86,544.234
01/02/2022,20,26,182,462.28,41.788
01/02/2022,5,26,3061,7774.94,1699.642
01/02/2022,6,26,1018,2585.72,511.054
01/02/2022,16,26,417,1059.18,80.774
01/02/2022,17,26,97,246.38,18.994
01/02/2022,7,26,582,1478.28,167.5
01/02/2022,18,26,898,2280.92,178.288
01/02/2022,8,26,579,1470.66,168.756
01/02/2022,19,26,244,619.76,58.918
01/02/2022,1,27,3453,8121.456,0
01/02/2022,9,27,259,609.168,33.886
01/02/2022,10,27,3735,8784.72,1332.966
01/02/2022,11,27,193,453.936,60.88
01/02/2022,12,27,42,98.784,11.926
01/02/2022,13,27,256,602.112,93.408
01/02/2022,3,27,3958,9309.216,0
01/02/2022,14,27,3993,9391.536,0
01/02/2022,15,27,10178,23938.656,852.684
01/02/2022,4,27,1788,4205.376,564.68
01/02/2022,20,27,148,348.096,41.58
01/02/2022,5,27,515,1211.28,267.01
01/02/2022,16,27,255,599.76,71.874
01/02/2022,7,27,1937,4555.824,520.278
01/02/2022,18,27,940,2210.88,178.044
01/02/2022,8,27,751,1766.352,187.226
01/02/2022,19,27,215,505.68,48.186
01/02/2022,1,28,220,529.32,0
01/02/2022,9,28,20,48.12,0
01/02/2022,10,28,460,1106.76,0
01/02/2022,11,28,31,74.586,0
01/02/2022,12,28,13,31.278,0
01/02/2022,13,28,39,93.834,0
01/02/2022,3,28,249,599.094,0
01/02/2022,14,28,13,31.278,0
01/02/2022,15,28,619,1489.314,0
01/02/2022,4,28,152,365.712,0
01/02/2022,20,28,9,21.654,0
01/02/2022,5,28,143,344.058,0
01/02/2022,6,28,108,259.848,0
01/02/2022,16,28,32,76.992,0
01/02/2022,17,28,9,21.654,0
01/02/2022,7,28,139,334.434,0
01/02/2022,8,28,15,36.09,0
01/02/2022,19,28,10,24.06,0
01/02/2022,1,29,223,793.434,0
01/02/2022,9,29,25,88.95,0
01/02/2022,10,29,567,2017.386,0
01/02/2022,11,29,40,142.32,0
01/02/2022,12,29,19,67.602,0
01/02/2022,13,29,41,145.878,0
01/02/2022,3,29,268,953.544,0
01/02/2022,14,29,6,21.348,0
01/02/2022,15,29,627,2230.866,0
01/02/2022,4,29,201,715.158,0
01/02/2022,20,29,11,39.138,0
01/02/2022,5,29,223,793.434,0
01/02/2022,6,29,28,99.624,0
01/02/2022,16,29,46,163.668,0
01/02/2022,17,29,19,67.602,0
01/02/2022,7,29,143,508.794,0
01/02/2022,8,29,4,14.232,0
01/02/2022,19,29,10,35.58,0
01/02/2022,1,30,603,1892.214,259.578
01/02/2022,9,30,51,160.038,24.08
01/02/2022,10,30,717,2249.946,342.978
01/02/2022,11,30,20,62.76,7.572
01/02/2022,12,30,7,21.966,2.976
01/02/2022,13,30,56,175.728,26.418
01/02/2022,3,30,664,2083.632,247.546
01/02/2022,15,30,1573,4936.074,309.376
01/02/2022,4,30,380,1192.44,161.296
01/02/2022,20,30,11,34.518,4.676
01/02/2022,5,30,52,163.176,35.788
01/02/2022,6,30,240,753.12,155.896
01/02/2022,16,30,61,191.418,24.498
01/02/2022,7,30,298,935.124,105.552
01/02/2022,18,30,132,414.216,27.642
01/02/2022,8,30,185,580.53,64.586
01/02/2022,19,30,25,78.45,6.976
01/02/2022,1,33,296,1501.904,0
01/02/2022,9,33,24,121.776,6.346
01/02/2022,10,33,504,2557.296,392.154
01/02/2022,11,33,42,213.108,28.758
01/02/2022,12,33,17,86.258,11.028
01/02/2022,13,33,45,228.33,40.2
01/02/2022,3,33,230,1167.02,0
01/02/2022,15,33,714,3622.836,262.67
01/02/2022,4,33,281,1425.794,188.034
01/02/2022,20,33,10,50.74,6.892
01/02/2022,5,33,282,1430.868,312.406
01/02/2022,16,33,47,238.478,27.434
01/02/2022,7,33,144,730.656,82.714
01/02/2022,18,33,83,421.142,30.264
01/02/2022,8,33,65,329.81,36.956
01/02/2022,19,33,19,96.406,7.924
01/02/2022,1,34,2042,4288.2,586.238
01/02/2022,9,34,134,281.4,43.146
01/02/2022,10,34,1745,3664.5,550.344
01/02/2022,11,34,69,144.9,18.268
01/02/2022,12,34,90,189,23.728
01/02/2022,13,34,213,447.3,67.022
01/02/2022,3,34,2319,4869.9,582.788
01/02/2022,14,34,9,18.9,0
01/02/2022,15,34,5467,11480.7,827.072
01/02/2022,4,34,1026,2154.6,286.484
01/02/2022,20,34,146,306.6,40.394
01/02/2022,5,34,49,102.9,22.468
01/02/2022,16,34,170,357,43.722
01/02/2022,7,34,967,2030.7,227.632
01/02/2022,18,34,382,802.2,64.002
01/02/2022,8,34,516,1083.6,113.256
01/02/2022,19,34,108,226.8,20.82
01/02/2022,1,35,4593,15037.482,2062.76
01/02/2022,9,35,258,844.692,130.332
01/02/2022,10,35,13493,44176.082,8678.672
01/02/2022,11,35,858,2809.092,370.354
01/02/2022,12,35,52,170.248,22.46
01/02/2022,13,35,276,903.624,131.292
01/02/2022,3,35,4616,15112.784,1810.896
01/02/2022,14,35,69,225.906,0
01/02/2022,15,35,15859,51922.366,3994.876
01/02/2022,4,35,8722,28555.828,4405.634
01/02/2022,20,35,169,553.306,65.62
01/02/2022,5,35,16,52.384,11.418
01/02/2022,16,35,398,1303.052,159.742
01/02/2022,7,35,5345,17499.53,1875.372
01/02/2022,18,35,1145,3748.73,312.472
01/02/2022,8,35,1042,3411.508,350.718
01/02/2022,19,35,110,360.14,33.952
01/02/2022,10,36,1,2.468,0.384
01/02/2022,14,36,2,4.936,0
01/02/2022,15,36,2,4.936,0
01/02/2022,1,38,243,936.522,0
01/02/2022,9,38,3,11.562,0.212
01/02/2022,10,38,370,1425.98,221.81
01/02/2022,11,38,19,73.226,10.05
01/02/2022,13,38,59,227.386,34.466
01/02/2022,3,38,364,1402.856,0
01/02/2022,15,38,1089,4197.006,135.46
01/02/2022,4,38,357,1375.878,184.402
01/02/2022,20,38,27,104.058,12.696
01/02/2022,5,38,166,639.764,137.718
01/02/2022,16,38,35,134.89,13.514
01/02/2022,17,38,12,46.248,3.174
01/02/2022,7,38,142,547.268,62.594
01/02/2022,18,38,95,366.13,24.22
01/02/2022,8,38,73,281.342,28.982
01/02/2022,19,38,4,15.416,1.008
01/02/2022,1,39,31,92.566,14.268
01/02/2022,10,39,5,14.93,1.384
01/02/2022,15,39,13,38.818,1.314
01/02/2022,4,39,8,23.888,1.628
01/02/2022,5,39,1,2.986,0.662
01/02/2022,6,39,3,8.958,0
01/02/2022,16,39,2,5.972,0
01/02/2022,8,39,3,8.958,0
01/02/2022,1,44,229,539.066,0
01/02/2022,9,44,35,82.39,4.134
01/02/2022,10,44,498,1172.292,180.226
01/02/2022,11,44,15,35.31,4.47
01/02/2022,12,44,15,35.31,4.516
01/02/2022,13,44,38,89.452,14.76
01/02/2022,3,44,232,546.128,0
01/02/2022,14,44,11,25.894,0
01/02/2022,15,44,706,1661.924,54.526
01/02/2022,4,44,234,550.836,73.188
01/02/2022,20,44,19,44.726,4.838
01/02/2022,5,44,28,65.912,14.64
01/02/2022,6,44,72,169.488,35.084
01/02/2022,16,44,26,61.204,6.716
01/02/2022,17,44,1,2.354,0
01/02/2022,7,44,147,346.038,39.244
01/02/2022,18,44,52,122.408,9.062
01/02/2022,8,44,52,122.408,12.866
01/02/2022,19,44,22,51.788,4.612
01/02/2022,1,45,128,335.104,0
01/02/2022,9,45,18,47.124,1.87
01/02/2022,10,45,193,505.274,78.022
01/02/2022,11,45,5,13.09,1.792
01/02/2022,12,45,5,13.09,1.434
01/02/2022,13,45,6,15.708,2.354
01/02/2022,3,45,157,411.026,0
01/02/2022,14,45,53,138.754,0
01/02/2022,15,45,405,1060.29,36.86
01/02/2022,4,45,116,303.688,40.704
01/02/2022,20,45,6,15.708,1.792
01/02/2022,5,45,20,52.36,11.616
01/02/2022,6,45,96,251.328,52.032
01/02/2022,16,45,17,44.506,3.562
01/02/2022,7,45,90,235.62,26.892
01/02/2022,18,45,39,102.102,7.216
01/02/2022,8,45,24,62.832,7.294
01/02/2022,19,45,10,26.18,1.712
01/02/2022,1,47,138,173.604,0
01/02/2022,9,47,14,17.612,0.98
01/02/2022,10,47,232,291.856,45.308
01/02/2022,12,47,2,2.516,0.172
01/02/2022,13,47,23,28.934,4.36
01/02/2022,3,47,197,247.826,0
01/02/2022,15,47,447,562.326,18.446
01/02/2022,4,47,123,154.734,21.186
01/02/2022,20,47,8,10.064,1.378
01/02/2022,5,47,16,20.128,4.456
01/02/2022,16,47,37,46.546,5.324
01/02/2022,7,47,83,104.414,11.918
01/02/2022,18,47,49,61.642,4.838
01/02/2022,8,47,64,80.512,8.506
01/02/2022,19,47,11,13.838,1.174
01/02/2022,1,49,925,2736.15,0
01/02/2022,9,49,31,91.698,5.062
01/02/2022,10,49,1909,5646.822,848.97
01/02/2022,11,49,98,289.884,37.626
01/02/2022,12,49,39,115.362,12.556
01/02/2022,13,49,136,402.288,61.156
01/02/2022,3,49,1025,3031.95,0
01/02/2022,14,49,11,32.538,0
01/02/2022,15,49,2846,8418.468,315.814
01/02/2022,4,49,717,2120.886,281.186
01/02/2022,20,49,42,124.236,14.518
01/02/2022,5,49,310,916.98,195.042
01/02/2022,6,49,540,1597.32,330.648
01/02/2022,16,49,134,396.372,44.706
01/02/2022,17,49,1,2.958,0
01/02/2022,7,49,572,1691.976,186.39
01/02/2022,18,49,265,783.87,62.068
01/02/2022,8,49,326,964.308,103.2
01/02/2022,19,49,51,150.858,14.312
01/02/2022,1,50,6720,16531.2,1632.54
01/02/2022,9,50,98,241.08,0
01/02/2022,10,50,4066,10002.36,0
01/02/2022,11,50,151,371.46,0
01/02/2022,12,50,109,268.14,0
01/02/2022,13,50,71,174.66,0
01/02/2022,3,50,4414,10858.44,0
01/02/2022,14,50,29,71.34,0
01/02/2022,15,50,11060,27207.6,0
01/02/2022,4,50,3079,7574.34,0
01/02/2022,20,50,42,103.32,0
01/02/2022,5,50,2551,6275.46,0
01/02/2022,6,50,1027,2526.42,0
01/02/2022,16,50,755,1857.3,0
01/02/2022,17,50,47,115.62,0
01/02/2022,7,50,1090,2681.4,0
01/02/2022,8,50,337,829.02,0
01/02/2022,19,50,168,413.28,0
01/02/2022,1,51,2518,3112.248,0
01/02/2022,9,51,84,103.824,0
01/02/2022,10,51,5477,6769.572,0
01/02/2022,11,51,132,163.152,0
01/02/2022,12,51,75,92.7,0
01/02/2022,13,51,224,276.864,0
01/02/2022,3,51,3231,3993.516,0
01/02/2022,14,51,122,150.792,0
01/02/2022,15,51,6747,8339.292,0
01/02/2022,4,51,1675,2070.3,0
01/02/2022,20,51,55,67.98,0
01/02/2022,5,51,1088,1344.768,0
01/02/2022,6,51,584,721.824,0
01/02/2022,16,51,309,381.924,0
01/02/2022,17,51,77,95.172,0
01/02/2022,7,51,1325,1637.7,0
01/02/2022,8,51,202,249.672,0
01/02/2022,19,51,105,129.78,0
01/02/2022,1,52,4587,15595.8,1518.64
01/02/2022,9,52,296,1006.4,0
01/02/2022,10,52,5868,19951.2,0
01/02/2022,11,52,484,1645.6,0
01/02/2022,12,52,188,639.2,0
01/02/2022,13,52,271,921.4,0
01/02/2022,3,52,3336,11342.4,0
01/02/2022,14,52,52,176.8,0
01/02/2022,15,52,9418,32021.2,0
01/02/2022,4,52,2319,7884.6,0
01/02/2022,20,52,90,306,0
01/02/2022,5,52,2578,8765.2,0
01/02/2022,6,52,1091,3709.4,0
01/02/2022,16,52,602,2046.8,0
01/02/2022,17,52,252,856.8,0
01/02/2022,7,52,1590,5406,0
01/02/2022,8,52,116,394.4,0
01/02/2022,19,52,59,200.6,0
01/02/2022,1,54,363,1114.41,0
01/02/2022,9,54,15,46.05,2.532
01/02/2022,10,54,706,2167.42,333.176
01/02/2022,11,54,40,122.8,15.268
01/02/2022,12,54,38,116.66,12.492
01/02/2022,13,54,115,353.05,52.6
01/02/2022,3,54,303,930.21,0
01/02/2022,14,54,10,30.7,0
01/02/2022,15,54,899,2759.93,183.53
01/02/2022,4,54,311,954.77,126.574
01/02/2022,20,54,32,98.24,11.242
01/02/2022,5,54,194,595.58,130.188
01/02/2022,16,54,48,147.36,7.438
01/02/2022,17,54,4,12.28,0
01/02/2022,7,54,190,583.3,65.93
01/02/2022,18,54,112,343.84,27.968
01/02/2022,8,54,81,248.67,26.334
01/02/2022,19,54,17,52.19,4.016
01/02/2022,1,60,5850,26102.7,3358.302
01/02/2022,9,60,552,2463.024,376.896
01/02/2022,10,60,12804,57131.448,8575.89
01/02/2022,11,60,232,1035.184,127.356
01/02/2022,12,60,301,1343.062,180.022
01/02/2022,13,60,276,1231.512,181.972
01/02/2022,3,60,10023,44722.626,7195.272
01/02/2022,14,60,43,191.866,0
01/02/2022,15,60,14974,66813.988,6823.1
01/02/2022,4,60,3616,16134.592,2165.066
01/02/2022,20,60,526,2347.012,304.422
01/02/2022,5,60,408,1820.496,391.082
01/02/2022,6,60,4800,21417.6,4433.442
01/02/2022,16,60,272,1213.664,151.006
01/02/2022,7,60,2527,11275.474,1259.518
01/02/2022,18,60,541,2413.942,232.558
01/02/2022,8,60,1540,6871.48,1044.956
01/02/2022,19,60,405,1807.11,168.97
01/02/2022,1,61,664,2822,0
01/02/2022,9,61,30,127.5,0
01/02/2022,10,61,949,4033.25,0
01/02/2022,11,61,89,378.25,0
01/02/2022,12,61,27,114.75,0
01/02/2022,13,61,64,272,0
01/02/2022,3,61,662,2813.5,0
01/02/2022,14,61,16,68,0
01/02/2022,15,61,1669,7093.25,0
01/02/2022,4,61,402,1708.5,0
01/02/2022,20,61,32,136,0
01/02/2022,5,61,402,1708.5,0
01/02/2022,16,61,82,348.5,0
01/02/2022,17,61,24,102,0
01/02/2022,7,61,347,1474.75,0
01/02/2022,8,61,58,246.5,0
01/02/2022,19,61,22,93.5,0
01/02/2022,1,62,840,3390.24,467.564
01/02/2022,9,62,83,334.988,51.064
01/02/2022,10,62,1164,4697.904,708.678
01/02/2022,11,62,93,375.348,46.508
01/02/2022,12,62,19,76.684,7.014
01/02/2022,13,62,75,302.7,44.668
01/02/2022,3,62,974,3931.064,467.92
01/02/2022,15,62,1551,6259.836,491.47
01/02/2022,4,62,830,3349.88,441.626
01/02/2022,20,62,22,88.792,9.712
01/02/2022,5,62,32,129.152,28.038
01/02/2022,6,62,1600,6457.6,1336.722
01/02/2022,16,62,89,359.204,41.868
01/02/2022,7,62,485,1957.46,204.118
01/02/2022,18,62,192,774.912,61.428
01/02/2022,8,62,244,984.784,100.794
01/02/2022,19,62,57,230.052,22.652
01/02/2022,1,63,262,605.22,97.658
01/02/2022,9,63,13,30.03,5.424
01/02/2022,10,63,437,1009.47,154.262
01/02/2022,11,63,25,57.75,7.24
01/02/2022,13,63,78,180.18,27.824
01/02/2022,3,63,229,528.99,71.928
01/02/2022,15,63,626,1446.06,110.566
01/02/2022,4,63,178,411.18,56.1
01/02/2022,20,63,8,18.48,1.586
01/02/2022,5,63,99,228.69,48.824
01/02/2022,6,63,330,762.3,157.796
01/02/2022,16,63,25,57.75,7.592
01/02/2022,17,63,10,23.1,0
01/02/2022,7,63,139,321.09,36.752
01/02/2022,18,63,111,256.41,18.478
01/02/2022,8,63,73,168.63,18.438
01/02/2022,19,63,13,30.03,3.036
01/02/2022,1,68,2508,15058.032,1782.376
01/02/2022,9,68,149,894.596,155.016
01/02/2022,10,68,2073,12446.292,1862.484
01/02/2022,11,68,348,2089.392,258.898
01/02/2022,12,68,19,114.076,7.932
01/02/2022,13,68,460,2761.84,409.104
01/02/2022,3,68,2141,12854.564,1253.742
01/02/2022,14,68,225,1350.9,0
01/02/2022,15,68,5998,36011.992,2428.808
01/02/2022,4,68,7474,44873.896,6930.784
01/02/2022,20,68,198,1188.792,147.536
01/02/2022,5,68,367,2203.468,469.814
01/02/2022,6,68,1500,9006,1864.238
01/02/2022,16,68,238,1428.952,147.82
01/02/2022,7,68,1005,6034.02,662.984
01/02/2022,18,68,417,2503.668,190.74
01/02/2022,8,68,1301,7811.204,1088.848
01/02/2022,19,68,178,1068.712,92.65
01/02/2022,1,69,25,62.5,0
01/02/2022,9,69,1,2.5,0.14
01/02/2022,10,69,118,295,45.736
01/02/2022,11,69,23,57.5,4.41
01/02/2022,12,69,12,30,2.394
01/02/2022,13,69,37,92.5,13.944
01/02/2022,3,69,41,102.5,0
01/02/2022,15,69,281,702.5,44.646
01/02/2022,4,69,52,130,17.168
01/02/2022,20,69,4,10,1.026
01/02/2022,5,69,63,157.5,34.722
01/02/2022,16,69,21,52.5,4.082
01/02/2022,7,69,34,85,9.69
01/02/2022,18,69,23,57.5,3.6
01/02/2022,8,69,4,10,0.914
01/02/2022,19,69,1,2.5,0.328
01/02/2022,1,71,1164,3701.52,0
01/02/2022,9,71,31,98.58,5.518
01/02/2022,10,71,532,1691.76,262.546
01/02/2022,11,71,48,152.64,20.506
01/02/2022,12,71,6,19.08,2.612
01/02/2022,13,71,399,1268.82,195.908
01/02/2022,3,71,1262,4013.16,0
01/02/2022,14,71,502,1596.36,0
01/02/2022,15,71,3015,9587.7,326.866
01/02/2022,4,71,1419,4512.42,616.994
01/02/2022,20,71,95,302.1,35.264
01/02/2022,5,71,547,1739.46,341.952
01/02/2022,16,71,119,378.42,33.69
01/02/2022,7,71,624,1984.32,226.388
01/02/2022,18,71,272,864.96,65.706
01/02/2022,8,71,390,1240.2,124.606
01/02/2022,19,71,69,219.42,20.402
01/02/2022,1,75,89,369.35,0
01/02/2022,9,75,10,41.5,2.262
01/02/2022,10,75,113,468.95,72.906
01/02/2022,11,75,4,16.6,1.138
01/02/2022,13,75,31,128.65,18.552
01/02/2022,3,75,124,514.6,0
01/02/2022,15,75,321,1332.15,39.998
01/02/2022,4,75,83,344.45,45.46
01/02/2022,20,75,9,37.35,0
01/02/2022,5,75,42,174.3,38.512
01/02/2022,16,75,17,70.55,5.64
01/02/2022,17,75,8,33.2,1.708
01/02/2022,7,75,38,157.7,18.028
01/02/2022,18,75,45,186.75,13.184
01/02/2022,8,75,58,240.7,28.368
01/02/2022,19,75,9,37.35,3.8
01/02/2022,1,76,1295,10378.13,1559.386
01/02/2022,9,76,78,625.092,107.48
01/02/2022,10,76,1091,8743.274,1356.91
01/02/2022,11,76,397,3181.558,405.304
01/02/2022,12,76,6,48.084,2.188
01/02/2022,13,76,55,440.77,66.68
01/02/2022,3,76,788,6315.032,599.352
01/02/2022,14,76,30,240.42,0
01/02/2022,15,76,1501,12029.014,845.62
01/02/2022,4,76,438,3510.132,474.15
01/02/2022,20,76,21,168.294,17.51
01/02/2022,5,76,27,216.378,48.016
01/02/2022,6,76,1188,9520.632,1970.768
01/02/2022,16,76,116,929.624,80.522
01/02/2022,17,76,6,48.084,5.472
01/02/2022,7,76,363,2909.082,331.056
01/02/2022,18,76,242,1939.388,155.524
01/02/2022,8,76,109,873.526,84.39
01/02/2022,19,76,43,344.602,29.782
01/02/2022,1,78,886,3811.572,555.794
01/02/2022,9,78,111,477.522,82.556
01/02/2022,10,78,1310,5635.62,866.214
01/02/2022,11,78,249,1071.198,138.342
01/02/2022,12,78,16,68.832,7.584
01/02/2022,13,78,75,322.65,50.514
01/02/2022,3,78,1156,4973.112,603.01
01/02/2022,14,78,5,21.51,0
01/02/2022,15,78,2774,11933.748,783.004
01/02/2022,4,78,589,2533.878,344.976
01/02/2022,20,78,25,107.55,14.586
01/02/2022,5,78,86,369.972,81.35
01/02/2022,6,78,409,1759.518,341.964
01/02/2022,16,78,78,335.556,32.578
01/02/2022,17,78,1,4.302,0
01/02/2022,7,78,524,2254.248,254.768
01/02/2022,18,78,216,929.232,71.064
01/02/2022,8,78,125,537.75,52.79
01/02/2022,19,78,62,266.724,23.618
01/02/2022,1,80,6,16.56,0
01/02/2022,10,80,6,16.56,0.426
01/02/2022,13,80,5,13.8,2.05
01/02/2022,3,80,2,5.52,0
01/02/2022,15,80,19,52.44,0.732
01/02/2022,4,80,10,27.6,2.914
01/02/2022,5,80,13,35.88,5.998
01/02/2022,18,80,7,19.32,0.828
01/02/2022,1,81,543,2476.08,0
01/02/2022,9,81,60,273.6,13.466
01/02/2022,10,81,1161,5294.16,807.1
01/02/2022,11,81,65,296.4,35.546
01/02/2022,12,81,33,150.48,18.418
01/02/2022,13,81,75,342,58.312
01/02/2022,3,81,654,2982.24,0
01/02/2022,14,81,3,13.68,0
01/02/2022,15,81,1463,6671.28,299.16
01/02/2022,4,81,478,2179.68,292.98
01/02/2022,20,81,33,150.48,18.418
01/02/2022,5,81,45,205.2,44.88
01/02/2022,6,81,1891,8622.96,1784.006
01/02/2022,16,81,90,410.4,47.764
01/02/2022,17,81,7,31.92,0
01/02/2022,7,81,270,1231.2,138.132
01/02/2022,18,81,181,825.36,67.796
01/02/2022,8,81,169,770.64,87.848
01/02/2022,19,81,34,155.04,14.91
01/02/2022,1,84,254,560.324,79.162
01/02/2022,9,84,35,77.21,12.228
01/02/2022,10,84,488,1076.528,167.884
01/02/2022,11,84,3,6.618,0
01/02/2022,12,84,25,55.15,5.792
01/02/2022,13,84,19,41.914,6.424
01/02/2022,3,84,241,531.646,67.772
01/02/2022,14,84,2,4.412,0
01/02/2022,15,84,692,1526.552,111.496
01/02/2022,4,84,167,368.402,50.372
01/02/2022,20,84,11,24.266,2.438
01/02/2022,5,84,38,83.828,18.766
01/02/2022,16,84,32,70.592,9.118
01/02/2022,7,84,88,194.128,22.352
01/02/2022,18,84,103,227.218,15.2
01/02/2022,8,84,16,35.296,4.114
01/02/2022,19,84,2,4.412,0
01/02/2022,1,85,724,2599.16,353.912
01/02/2022,9,85,78,280.02,43.402
01/02/2022,10,85,482,1730.38,265.694
01/02/2022,11,85,77,276.43,30.918
01/02/2022,12,85,8,28.72,3.914
01/02/2022,13,85,57,204.63,30.912
01/02/2022,3,85,952,3417.68,407.362
01/02/2022,14,85,5,17.95,0
01/02/2022,15,85,2499,8971.41,637.028
01/02/2022,4,85,577,2071.43,279.1
01/02/2022,20,85,27,96.93,12.234
01/02/2022,5,85,29,104.11,22.96
01/02/2022,16,85,83,297.97,37.502
01/02/2022,7,85,442,1586.78,180.248
01/02/2022,18,85,248,890.32,65.34
01/02/2022,8,85,176,631.84,71.734
01/02/2022,19,85,21,75.39,7.514
01/02/2022,1,87,127,293.37,50.466
01/02/2022,9,87,33,76.23,14.402
01/02/2022,10,87,276,637.56,103.9
01/02/2022,11,87,7,16.17,1.66
01/02/2022,12,87,3,6.93,0.996
01/02/2022,13,87,36,83.16,13.076
01/02/2022,3,87,152,351.12,50.686
01/02/2022,15,87,443,1023.33,78.348
01/02/2022,4,87,113,261.03,37.228
01/02/2022,5,87,70,161.7,37.682
01/02/2022,16,87,17,39.27,4.972
01/02/2022,17,87,13,30.03,1.992
01/02/2022,7,87,53,122.43,14.936
01/02/2022,18,87,57,131.67,10.426
01/02/2022,8,87,41,94.71,10.362
01/02/2022,19,87,5,11.55,0.608
01/02/2022,1,88,177,416.658,0
01/02/2022,9,88,35,82.39,3.554
01/02/2022,10,88,313,736.802,114.764
01/02/2022,11,88,30,70.62,9.706
01/02/2022,12,88,36,84.744,9.706
01/02/2022,13,88,47,110.638,16.52
01/02/2022,3,88,195,459.03,0
01/02/2022,15,88,738,1737.252,71.782
01/02/2022,4,88,160,376.64,50.382
01/02/2022,20,88,8,18.832,2.264
01/02/2022,5,88,81,190.674,41.738
01/02/2022,6,88,72,169.488,35.09
01/02/2022,16,88,59,138.886,15.81
01/02/2022,17,88,30,70.62,8.412
01/02/2022,7,88,112,263.648,28.848
01/02/2022,18,88,115,270.71,21.18
01/02/2022,8,88,28,65.912,6.866
01/02/2022,19,88,22,51.788,4.59
01/02/2022,10,91,1,3.854,0.582
01/02/2022,1,92,812,1510.32,193.672
01/02/2022,9,92,90,167.4,9.4
01/02/2022,10,92,1551,2884.86,444.482
01/02/2022,11,92,57,106.02,12.872
01/02/2022,12,92,36,66.96,8.878
01/02/2022,13,92,115,213.9,36.742
01/02/2022,3,92,830,1543.8,172.072
01/02/2022,14,92,70,130.2,0
01/02/2022,15,92,2198,4088.28,282.722
01/02/2022,4,92,750,1395,188.286
01/02/2022,20,92,97,180.42,15.22
01/02/2022,5,92,306,569.16,125.856
01/02/2022,6,92,240,446.4,92.416
01/02/2022,16,92,101,187.86,21.5
01/02/2022,17,92,3,5.58,0
01/02/2022,7,92,449,835.14,94.708
01/02/2022,18,92,176,327.36,25.672
01/02/2022,8,92,200,372,42.488
01/02/2022,19,92,47,87.42,8.174
01/02/2022,1,93,1885,4245.02,518.778
01/02/2022,9,93,180,405.36,22.222
01/02/2022,10,93,1060,2387.12,362.998
01/02/2022,11,93,125,281.5,34.792
01/02/2022,12,93,22,49.544,6.1
01/02/2022,13,93,401,903.052,134.242
01/02/2022,3,93,2136,4810.272,490.692
01/02/2022,14,93,15,33.78,0
01/02/2022,15,93,5551,12500.852,810.962
01/02/2022,4,93,1413,3182.076,422.13
01/02/2022,20,93,150,337.8,37.824
01/02/2022,5,93,338,761.176,166.62
01/02/2022,6,93,640,1441.28,298.346
01/02/2022,16,93,104,234.208,28.906
01/02/2022,17,93,14,31.528,0
01/02/2022,7,93,1217,2740.684,309.362
01/02/2022,18,93,662,1490.824,124.414
01/02/2022,8,93,796,1792.592,247.794
01/02/2022,19,93,138,310.776,27.526
01/02/2022,1,94,640,1657.6,209.576
01/02/2022,9,94,37,95.83,5.312
01/02/2022,10,94,941,2437.19,368.57
01/02/2022,11,94,58,150.22,15.874
01/02/2022,12,94,41,106.19,13.478
01/02/2022,13,94,151,391.09,58.498
01/02/2022,3,94,751,1945.09,213.888
01/02/2022,14,94,17,44.03,0
01/02/2022,15,94,2036,5273.24,370.478
01/02/2022,4,94,491,1271.69,169.206
01/02/2022,20,94,25,64.75,8.64
01/02/2022,5,94,231,598.29,129.648
01/02/2022,6,94,250,647.5,134.028
01/02/2022,16,94,71,183.89,19.002
01/02/2022,7,94,413,1069.67,118.944
01/02/2022,18,94,221,572.39,44.258
01/02/2022,8,94,178,461.02,49.566
01/02/2022,19,94,47,121.73,11.858
01/02/2022,1,95,1432,5295.536,659.27
01/02/2022,9,95,112,414.176,21.696
01/02/2022,10,95,2825,10446.85,1584.704
01/02/2022,11,95,110,406.78,47.008
01/02/2022,12,95,90,332.82,41.154
01/02/2022,13,95,265,979.97,146.53
01/02/2022,3,95,1815,6711.87,731.978
01/02/2022,14,95,50,184.9,0
01/02/2022,15,95,3911,14462.878,1006.204
01/02/2022,4,95,1105,4086.29,565.342
01/02/2022,20,95,93,343.914,34.212
01/02/2022,5,95,280,1035.44,225.026
01/02/2022,6,95,1200,4437.6,918.586
01/02/2022,16,95,140,517.72,49.538
01/02/2022,7,95,857,3169.186,354.112
01/02/2022,18,95,334,1235.132,100.648
01/02/2022,8,95,450,1664.1,187.316
01/02/2022,19,95,131,484.438,47.4
01/02/2022,1,101,18314,64648.42,8265.672
01/02/2022,9,101,1728,6099.84,968.844
01/02/2022,10,101,49245,173834.85,32596.818
01/02/2022,11,101,2985,10537.05,1389.72
01/02/2022,12,101,2795,9866.35,1333.886
01/02/2022,13,101,4064,14345.92,2210.472
01/02/2022,3,101,23944,84522.32,13236.354
01/02/2022,14,101,28,98.84,0
01/02/2022,15,101,55650,196444.5,18628.782
01/02/2022,4,101,24982,88186.46,12733.49
01/02/2022,20,101,1964,6932.92,933.046
01/02/2022,5,101,12861,45399.33,9749.272
01/02/2022,6,101,12096,42698.88,8838.672
01/02/2022,16,101,2666,9410.98,1083.768
01/02/2022,17,101,1180,4165.4,557.71
01/02/2022,7,101,8347,29464.91,3347.148
01/02/2022,18,101,3274,11557.22,932.97
